year,round,race_name,circuit_id,date,driver_id,constructor_id,quali_position,q1_time,q2_time,q3_time
2023,14,Italian Grand Prix,monza,2023-09-03,norris,mclaren,9,1:21.995,1:21.581,1:20.979
2023,14,Italian Grand Prix,monza,2023-09-03,alonso,aston_martin,10,1:22.043,1:21.543,1:21.417
2023,14,Italian Grand Prix,monza,2023-09-03,tsunoda,alphatauri,11,1:21.852,1:21.594,
2023,14,Italian Grand Prix,monza,2023-09-03,lawson,alphatauri,12,1:22.112,1:21.758,
2023,14,Italian Grand Prix,monza,2023-09-03,hulkenberg,haas,13,1:22.343,1:21.776,
2023,14,Italian Grand Prix,monza,2023-09-03,bottas,alfa,14,1:22.249,1:21.940,
2023,14,Italian Grand Prix,monza,2023-09-03,sargeant,williams,15,1:21.930,1:21.944,
2023,14,Italian Grand Prix,monza,2023-09-03,zhou,alfa,16,1:22.390,,
2023,14,Italian Grand Prix,monza,2023-09-03,gasly,alpine,17,1:22.545,,
2023,14,Italian Grand Prix,monza,2023-09-03,ocon,alpine,18,1:22.548,,
2023,14,Italian Grand Prix,monza,2023-09-03,kevin_magnussen,haas,19,1:22.592,,
2023,14,Italian Grand Prix,monza,2023-09-03,stroll,aston_martin,20,1:22.860,,
2023,15,Singapore Grand Prix,marina_bay,2023-09-17,sainz,ferrari,1,1:32.339,1:31.439,1:30.984
2023,15,Singapore Grand Prix,marina_bay,2023-09-17,russell,mercedes,2,1:32.331,1:31.743,1:31.056
2023,15,Singapore Grand Prix,marina_bay,2023-09-17,leclerc,ferrari,3,1:32.406,1:32.012,1:31.063
2023,15,Singapore Grand Prix,marina_bay,2023-09-17,norris,mclaren,4,1:32.483,1:31.951,1:31.270
2023,15,Singapore Grand Prix,marina_bay,2023-09-17,hamilton,mercedes,5,1:32.651,1:32.019,1:31.485
2023,15,Singapore Grand Prix,marina_bay,2023-09-17,kevin_magnussen,haas,6,1:32.242,1:31.892,1:31.575
2023,15,Singapore Grand Prix,marina_bay,2023-09-17,alonso,aston_martin,7,1:32.584,1:31.835,1:31.615
2023,15,Singapore Grand Prix,marina_bay,2023-09-17,ocon,alpine,8,1:32.369,1:32.089,1:31.673
2023,15,Singapore Grand Prix,marina_bay,2023-09-17,hulkenberg,haas,9,1:32.100,1:31.994,1:31.808
2023,15,Singapore Grand Prix,marina_bay,2023-09-17,lawson,alphatauri,10,1:32.215,1:32.166,1:32.268
2023,15,Singapore Grand Prix,marina_bay,2023-09-17,max_verstappen,red_bull,11,1:32.398,1:32.173,
2023,15,Singapore Grand Prix,marina_bay,2023-09-17,gasly,alpine,12,1:32.452,1:32.274,
2023,15,Singapore Grand Prix,marina_bay,2023-09-17,perez,red_bull,13,1:32.099,1:32.310,
2023,15,Singapore Grand Prix,marina_bay,2023-09-17,albon,williams,14,1:32.668,1:33.719,
2023,15,Singapore Grand Prix,marina_bay,2023-09-17,tsunoda,alphatauri,15,1:31.991,,
2023,15,Singapore Grand Prix,marina_bay,2023-09-17,bottas,alfa,16,1:32.809,,
2023,15,Singapore Grand Prix,marina_bay,2023-09-17,piastri,mclaren,17,1:32.902,,
2023,15,Singapore Grand Prix,marina_bay,2023-09-17,sargeant,williams,18,1:33.252,,
2023,15,Singapore Grand Prix,marina_bay,2023-09-17,zhou,alfa,19,1:33.258,,
2023,15,Singapore Grand Prix,marina_bay,2023-09-17,stroll,aston_martin,20,1:33.397,,
2023,16,Japanese Grand Prix,suzuka,2023-09-24,max_verstappen,red_bull,1,1:29.878,1:29.964,1:28.877
2023,16,Japanese Grand Prix,suzuka,2023-09-24,piastri,mclaren,2,1:30.439,1:30.122,1:29.458
2023,16,Japanese Grand Prix,suzuka,2023-09-24,norris,mclaren,3,1:30.063,1:30.296,1:29.493
2023,16,Japanese Grand Prix,suzuka,2023-09-24,leclerc,ferrari,4,1:30.393,1:29.940,1:29.542
2023,16,Japanese Grand Prix,suzuka,2023-09-24,perez,red_bull,5,1:30.652,1:29.965,1:29.650
2023,16,Japanese Grand Prix,suzuka,2023-09-24,sainz,ferrari,6,1:30.651,1:30.067,1:29.850
2023,16,Japanese Grand Prix,suzuka,2023-09-24,hamilton,mercedes,7,1:30.811,1:30.040,1:29.908
2023,16,Japanese Grand Prix,suzuka,2023-09-24,russell,mercedes,8,1:30.811,1:30.268,1:30.219
2023,16,Japanese Grand Prix,suzuka,2023-09-24,tsunoda,alphatauri,9,1:30.733,1:30.204,1:30.303
2023,16,Japanese Grand Prix,suzuka,2023-09-24,alonso,aston_martin,10,1:30.971,1:30.465,1:30.560
2023,16,Japanese Grand Prix,suzuka,2023-09-24,lawson,alphatauri,11,1:30.425,1:30.508,
2023,16,Japanese Grand Prix,suzuka,2023-09-24,gasly,alpine,12,1:30.843,1:30.509,
2023,16,Japanese Grand Prix,suzuka,2023-09-24,albon,williams,13,1:30.941,1:30.537,
2023,16,Japanese Grand Prix,suzuka,2023-09-24,ocon,alpine,14,1:30.960,1:30.586,
2023,16,Japanese Grand Prix,suzuka,2023-09-24,kevin_magnussen,haas,15,1:30.976,1:30.665,
2023,16,Japanese Grand Prix,suzuka,2023-09-24,bottas,alfa,16,1:31.049,,
2023,16,Japanese Grand Prix,suzuka,2023-09-24,stroll,aston_martin,17,1:31.181,,
2023,16,Japanese Grand Prix,suzuka,2023-09-24,hulkenberg,haas,18,1:31.299,,
2023,16,Japanese Grand Prix,suzuka,2023-09-24,zhou,alfa,19,1:31.398,,
2023,16,Japanese Grand Prix,suzuka,2023-09-24,sargeant,williams,20,,,
2023,17,Qatar Grand Prix,losail,2023-10-08,max_verstappen,red_bull,1,1:25.007,1:24.483,1:23.778
2023,17,Qatar Grand Prix,losail,2023-10-08,russell,mercedes,2,1:25.334,1:24.827,1:24.219
2023,17,Qatar Grand Prix,losail,2023-10-08,hamilton,mercedes,3,1:26.076,1:24.381,1:24.305
2023,17,Qatar Grand Prix,losail,2023-10-08,alonso,aston_martin,4,1:25.223,1:25.241,1:24.369
2023,17,Qatar Grand Prix,losail,2023-10-08,leclerc,ferrari,5,1:25.452,1:25.079,1:24.424
2023,17,Qatar Grand Prix,losail,2023-10-08,piastri,mclaren,6,1:25.266,1:24.724,1:24.540
2023,17,Qatar Grand Prix,losail,2023-10-08,gasly,alpine,7,1:25.566,1:24.918,1:24.553
2023,17,Qatar Grand Prix,losail,2023-10-08,ocon,alpine,8,1:25.711,1:24.928,1:24.763
2023,17,Qatar Grand Prix,losail,2023-10-08,bottas,alfa,9,1:26.038,1:25.297,1:25.058
2023,17,Qatar Grand Prix,losail,2023-10-08,norris,mclaren,10,1:25.131,1:24.685,
2023,17,Qatar Grand Prix,losail,2023-10-08,tsunoda,alphatauri,11,1:26.058,1:25.301,
2023,17,Qatar Grand Prix,losail,2023-10-08,sainz,ferrari,12,1:25.808,1:25.328,
2023,17,Qatar Grand Prix,losail,2023-10-08,perez,red_bull,13,1:25.991,1:25.462,
2023,17,Qatar Grand Prix,losail,2023-10-08,albon,williams,14,1:26.118,1:25.707,
2023,17,Qatar Grand Prix,losail,2023-10-08,hulkenberg,haas,15,1:25.904,1:25.783,
2023,17,Qatar Grand Prix,losail,2023-10-08,sargeant,williams,16,1:26.210,,
2023,17,Qatar Grand Prix,losail,2023-10-08,stroll,aston_martin,17,1:26.345,,
2023,17,Qatar Grand Prix,losail,2023-10-08,lawson,alphatauri,18,1:26.635,,
2023,17,Qatar Grand Prix,losail,2023-10-08,kevin_magnussen,haas,19,1:27.046,,
2023,17,Qatar Grand Prix,losail,2023-10-08,zhou,alfa,20,1:27.432,,
2023,18,United States Grand Prix,americas,2023-10-22,leclerc,ferrari,1,1:36.061,1:35.004,1:34.723
2023,18,United States Grand Prix,americas,2023-10-22,norris,mclaren,2,1:35.110,1:35.441,1:34.853
2023,18,United States Grand Prix,americas,2023-10-22,hamilton,mercedes,3,1:35.091,1:35.240,1:34.862
2023,18,United States Grand Prix,americas,2023-10-22,sainz,ferrari,4,1:35.824,1:35.302,1:34.945
2023,18,United States Grand Prix,americas,2023-10-22,russell,mercedes,5,1:36.165,1:35.606,1:35.079
2023,18,United States Grand Prix,americas,2023-10-22,max_verstappen,red_bull,6,1:35.346,1:35.008,1:35.081
2023,18,United States Grand Prix,americas,2023-10-22,gasly,alpine,7,1:36.158,1:35.496,1:35.089
2023,18,United States Grand Prix,americas,2023-10-22,ocon,alpine,8,1:36.131,1:35.413,1:35.154
2023,18,United States Grand Prix,americas,2023-10-22,perez,red_bull,9,1:35.989,1:35.679,1:35.173
2023,18,United States Grand Prix,americas,2023-10-22,piastri,mclaren,10,1:36.064,1:35.576,1:35.467
2023,18,United States Grand Prix,americas,2023-10-22,tsunoda,alphatauri,11,1:35.913,1:35.697,
2023,18,United States Grand Prix,americas,2023-10-22,zhou,alfa,12,1:36.052,1:35.698,
2023,18,United States Grand Prix,americas,2023-10-22,bottas,alfa,13,1:36.082,1:35.858,
2023,18,United States Grand Prix,americas,2023-10-22,kevin_magnussen,haas,14,1:36.009,1:35.880,
2023,18,United States Grand Prix,americas,2023-10-22,ricciardo,alphatauri,15,1:36.213,1:35.974,
2023,18,United States Grand Prix,americas,2023-10-22,hulkenberg,haas,16,1:36.235,,
2023,18,United States Grand Prix,americas,2023-10-22,alonso,aston_martin,17,1:36.268,,
2023,18,United States Grand Prix,americas,2023-10-22,albon,williams,18,1:36.315,,
2023,18,United States Grand Prix,americas,2023-10-22,stroll,aston_martin,19,1:36.589,,
2023,18,United States Grand Prix,americas,2023-10-22,sargeant,williams,20,1:36.827,,
2023,19,Mexico City Grand Prix,rodriguez,2023-10-29,leclerc,ferrari,1,1:18.401,1:17.901,1:17.166
2023,19,Mexico City Grand Prix,rodriguez,2023-10-29,sainz,ferrari,2,1:18.755,1:18.382,1:17.233
2023,19,Mexico City Grand Prix,rodriguez,2023-10-29,max_verstappen,red_bull,3,1:18.099,1:17.625,1:17.263
2023,19,Mexico City Grand Prix,rodriguez,2023-10-29,ricciardo,alphatauri,4,1:18.341,1:17.706,1:17.382
2023,19,Mexico City Grand Prix,rodriguez,2023-10-29,perez,red_bull,5,1:18.553,1:18.124,1:17.423
2023,19,Mexico City Grand Prix,rodriguez,2023-10-29,hamilton,mercedes,6,1:18.677,1:17.571,1:17.454
2023,19,Mexico City Grand Prix,rodriguez,2023-10-29,piastri,mclaren,7,1:18.241,1:17.874,1:17.623
2023,19,Mexico City Grand Prix,rodriguez,2023-10-29,russell,mercedes,8,1:18.893,1:17.673,1:17.674
2023,19,Mexico City Grand Prix,rodriguez,2023-10-29,bottas,alfa,9,1:18.429,1:18.016,1:18.032
2023,19,Mexico City Grand Prix,rodriguez,2023-10-29,zhou,alfa,10,1:19.016,1:18.440,1:18.050
2023,19,Mexico City Grand Prix,rodriguez,2023-10-29,gasly,alpine,11,1:18.945,1:18.521,
2023,19,Mexico City Grand Prix,rodriguez,2023-10-29,hulkenberg,haas,12,1:18.969,1:18.524,
2023,19,Mexico City Grand Prix,rodriguez,2023-10-29,alonso,aston_martin,13,1:18.848,1:18.738,
2023,19,Mexico City Grand Prix,rodriguez,2023-10-29,albon,williams,14,1:18.828,1:19.147,
2023,19,Mexico City Grand Prix,rodriguez,2023-10-29,tsunoda,alphatauri,15,1:18.890,,
2023,19,Mexico City Grand Prix,rodriguez,2023-10-29,ocon,alpine,16,1:19.080,,
2023,19,Mexico City Grand Prix,rodriguez,2023-10-29,kevin_magnussen,haas,17,1:19.163,,
2023,19,Mexico City Grand Prix,rodriguez,2023-10-29,stroll,aston_martin,18,1:19.227,,
2023,19,Mexico City Grand Prix,rodriguez,2023-10-29,norris,mclaren,19,1:21.554,,
2023,19,Mexico City Grand Prix,rodriguez,2023-10-29,sargeant,williams,20,,,
2023,20,São Paulo Grand Prix,interlagos,2023-11-05,max_verstappen,red_bull,1,1:10.436,1:10.162,1:10.727
2023,20,São Paulo Grand Prix,interlagos,2023-11-05,leclerc,ferrari,2,1:10.472,1:10.303,1:11.021
2023,20,São Paulo Grand Prix,interlagos,2023-11-05,stroll,aston_martin,3,1:10.551,1:10.375,1:11.344
2023,20,São Paulo Grand Prix,interlagos,2023-11-05,alonso,aston_martin,4,1:10.557,1:10.237,1:11.387
2023,20,São Paulo Grand Prix,interlagos,2023-11-05,hamilton,mercedes,5,1:10.604,1:10.266,1:11.469
2023,20,São Paulo Grand Prix,interlagos,2023-11-05,russell,mercedes,6,1:10.340,1:10.316,1:11.590
2023,20,São Paulo Grand Prix,interlagos,2023-11-05,norris,mclaren,7,1:10.623,1:10.021,1:11.987
2023,20,São Paulo Grand Prix,interlagos,2023-11-05,sainz,ferrari,8,1:10.624,1:10.254,1:11.989
2023,20,São Paulo Grand Prix,interlagos,2023-11-05,perez,red_bull,9,1:10.668,1:10.219,1:12.321
2023,20,São Paulo Grand Prix,interlagos,2023-11-05,piastri,mclaren,10,1:10.519,1:10.330,
2023,20,São Paulo Grand Prix,interlagos,2023-11-05,hulkenberg,haas,11,1:10.475,1:10.547,
2023,20,São Paulo Grand Prix,interlagos,2023-11-05,ocon,alpine,12,1:10.763,1:10.562,
2023,20,São Paulo Grand Prix,interlagos,2023-11-05,gasly,alpine,13,1:10.793,1:10.567,
2023,20,São Paulo Grand Prix,interlagos,2023-11-05,kevin_magnussen,haas,14,1:10.602,1:10.723,
2023,20,São Paulo Grand Prix,interlagos,2023-11-05,albon,williams,15,1:10.621,1:10.840,
2023,20,São Paulo Grand Prix,interlagos,2023-11-05,tsunoda,alphatauri,16,1:10.837,,
2023,20,São Paulo Grand Prix,interlagos,2023-11-05,ricciardo,alphatauri,17,1:10.843,,
2023,20,São Paulo Grand Prix,interlagos,2023-11-05,bottas,alfa,18,1:10.955,,
2023,20,São Paulo Grand Prix,interlagos,2023-11-05,sargeant,williams,19,1:11.035,,
2023,20,São Paulo Grand Prix,interlagos,2023-11-05,zhou,alfa,20,1:11.275,,
2023,21,Las Vegas Grand Prix,vegas,2023-11-19,leclerc,ferrari,1,1:33.617,1:32.775,1:32.726
2023,21,Las Vegas Grand Prix,vegas,2023-11-19,sainz,ferrari,2,1:33.851,1:33.338,1:32.770
2023,21,Las Vegas Grand Prix,vegas,2023-11-19,max_verstappen,red_bull,3,1:34.190,1:33.572,1:33.104
2023,21,Las Vegas Grand Prix,vegas,2023-11-19,russell,mercedes,4,1:34.137,1:33.351,1:33.112
2023,21,Las Vegas Grand Prix,vegas,2023-11-19,gasly,alpine,5,1:34.272,1:33.494,1:33.239
2023,21,Las Vegas Grand Prix,vegas,2023-11-19,albon,williams,6,1:34.634,1:33.588,1:33.323
2023,21,Las Vegas Grand Prix,vegas,2023-11-19,sargeant,williams,7,1:34.525,1:33.733,1:33.513
2023,21,Las Vegas Grand Prix,vegas,2023-11-19,bottas,alfa,8,1:34.305,1:33.809,1:33.525
2023,21,Las Vegas Grand Prix,vegas,2023-11-19,kevin_magnussen,haas,9,1:34.337,1:33.664,1:33.537
2023,21,Las Vegas Grand Prix,vegas,2023-11-19,alonso,aston_martin,10,1:34.422,1:33.617,1:33.555
2023,21,Las Vegas Grand Prix,vegas,2023-11-19,hamilton,mercedes,11,1:34.307,1:33.837,
2023,21,Las Vegas Grand Prix,vegas,2023-11-19,perez,red_bull,12,1:34.574,1:33.855,
2023,21,Las Vegas Grand Prix,vegas,2023-11-19,hulkenberg,haas,13,1:34.265,1:33.979,
2023,21,Las Vegas Grand Prix,vegas,2023-11-19,stroll,aston_martin,14,1:34.504,1:34.199,
2023,21,Las Vegas Grand Prix,vegas,2023-11-19,ricciardo,alphatauri,15,1:34.683,1:34.308,
2023,21,Las Vegas Grand Prix,vegas,2023-11-19,norris,mclaren,16,1:34.703,,
2023,21,Las Vegas Grand Prix,vegas,2023-11-19,ocon,alpine,17,1:34.834,,
2023,21,Las Vegas Grand Prix,vegas,2023-11-19,zhou,alfa,18,1:34.849,,
2023,21,Las Vegas Grand Prix,vegas,2023-11-19,piastri,mclaren,19,1:34.850,,
2023,21,Las Vegas Grand Prix,vegas,2023-11-19,tsunoda,alphatauri,20,1:36.447,,
2023,22,Abu Dhabi Grand Prix,yas_marina,2023-11-26,max_verstappen,red_bull,1,1:24.160,1:23.740,1:23.445
2023,22,Abu Dhabi Grand Prix,yas_marina,2023-11-26,leclerc,ferrari,2,1:24.459,1:23.969,1:23.584
2023,22,Abu Dhabi Grand Prix,yas_marina,2023-11-26,piastri,mclaren,3,1:24.487,1:24.278,1:23.782
2023,22,Abu Dhabi Grand Prix,yas_marina,2023-11-26,russell,mercedes,4,1:24.337,1:24.013,1:23.788
2023,22,Abu Dhabi Grand Prix,yas_marina,2023-11-26,norris,mclaren,5,1:24.368,1:23.920,1:23.816
2023,22,Abu Dhabi Grand Prix,yas_marina,2023-11-26,tsunoda,alphatauri,6,1:24.286,1:24.207,1:23.968
2023,22,Abu Dhabi Grand Prix,yas_marina,2023-11-26,alonso,aston_martin,7,1:24.501,1:24.131,1:24.084
2023,22,Abu Dhabi Grand Prix,yas_marina,2023-11-26,hulkenberg,haas,8,1:24.425,1:24.213,1:24.108
2023,22,Abu Dhabi Grand Prix,yas_marina,2023-11-26,perez,red_bull,9,1:24.209,1:24.116,1:24.171
2023,22,Abu Dhabi Grand Prix,yas_marina,2023-11-26,gasly,alpine,10,1:24.600,1:24.078,1:24.548
2023,22,Abu Dhabi Grand Prix,yas_marina,2023-11-26,hamilton,mercedes,11,1:24.437,1:24.359,
2023,22,Abu Dhabi Grand Prix,yas_marina,2023-11-26,ocon,alpine,12,1:24.565,1:24.391,
2023,22,Abu Dhabi Grand Prix,yas_marina,2023-11-26,stroll,aston_martin,13,1:24.405,1:24.422,
2023,22,Abu Dhabi Grand Prix,yas_marina,2023-11-26,albon,williams,14,1:24.298,1:24.439,
2023,22,Abu Dhabi Grand Prix,yas_marina,2023-11-26,ricciardo,alphatauri,15,1:24.461,1:24.442,
2023,22,Abu Dhabi Grand Prix,yas_marina,2023-11-26,sainz,ferrari,16,1:24.738,,
2023,22,Abu Dhabi Grand Prix,yas_marina,2023-11-26,kevin_magnussen,haas,17,1:24.764,,
2023,22,Abu Dhabi Grand Prix,yas_marina,2023-11-26,bottas,alfa,18,1:24.788,,
2023,22,Abu Dhabi Grand Prix,yas_marina,2023-11-26,zhou,alfa,19,1:25.159,,
2023,22,Abu Dhabi Grand Prix,yas_marina,2023-11-26,sargeant,williams,20,,,
2025,3,Japanese Grand Prix,suzuka,2025-04-06,max_verstappen,red_bull,1,1:27.943,1:27.502,1:26.983
2025,3,Japanese Grand Prix,suzuka,2025-04-06,norris,mclaren,2,1:27.845,1:27.146,1:26.995
2025,3,Japanese Grand Prix,suzuka,2025-04-06,piastri,mclaren,3,1:27.687,1:27.507,1:27.027
2025,3,Japanese Grand Prix,suzuka,2025-04-06,leclerc,ferrari,4,1:27.920,1:27.555,1:27.299
2025,3,Japanese Grand Prix,suzuka,2025-04-06,russell,mercedes,5,1:27.843,1:27.400,1:27.318
2025,3,Japanese Grand Prix,suzuka,2025-04-06,antonelli,mercedes,6,1:27.968,1:27.639,1:27.555
2025,3,Japanese Grand Prix,suzuka,2025-04-06,hadjar,rb,7,1:28.278,1:27.775,1:27.569
2025,3,Japanese Grand Prix,suzuka,2025-04-06,hamilton,ferrari,8,1:27.942,1:27.610,1:27.610
2025,3,Japanese Grand Prix,suzuka,2025-04-06,albon,williams,9,1:28.218,1:27.783,1:27.615
2025,3,Japanese Grand Prix,suzuka,2025-04-06,bearman,haas,10,1:28.228,1:27.711,1:27.867
2025,3,Japanese Grand Prix,suzuka,2025-04-06,gasly,alpine,11,1:28.186,1:27.822,
2025,3,Japanese Grand Prix,suzuka,2025-04-06,sainz,williams,12,1:28.209,1:27.836,
2025,3,Japanese Grand Prix,suzuka,2025-04-06,alonso,aston_martin,13,1:28.337,1:27.897,
2025,3,Japanese Grand Prix,suzuka,2025-04-06,lawson,rb,14,1:28.554,1:27.906,
2025,3,Japanese Grand Prix,suzuka,2025-04-06,tsunoda,red_bull,15,1:27.967,1:28.000,
2025,3,Japanese Grand Prix,suzuka,2025-04-06,hulkenberg,sauber,16,1:28.570,,
2025,3,Japanese Grand Prix,suzuka,2025-04-06,bortoleto,sauber,17,1:28.622,,
2025,3,Japanese Grand Prix,suzuka,2025-04-06,ocon,haas,18,1:28.696,,
2025,3,Japanese Grand Prix,suzuka,2025-04-06,doohan,alpine,19,1:28.877,,
2025,3,Japanese Grand Prix,suzuka,2025-04-06,stroll,aston_martin,20,1:29.271,,
2025,4,Bahrain Grand Prix,bahrain,2025-04-13,piastri,mclaren,1,1:31.392,1:30.454,1:29.841
2025,4,Bahrain Grand Prix,bahrain,2025-04-13,russell,mercedes,2,1:31.494,1:30.664,1:30.009
2025,4,Bahrain Grand Prix,bahrain,2025-04-13,leclerc,ferrari,3,1:31.454,1:30.724,1:30.175
2025,4,Bahrain Grand Prix,bahrain,2025-04-13,antonelli,mercedes,4,1:31.415,1:30.716,1:30.213
2025,4,Bahrain Grand Prix,bahrain,2025-04-13,gasly,alpine,5,1:31.462,1:30.643,1:30.216
2025,4,Bahrain Grand Prix,bahrain,2025-04-13,norris,mclaren,6,1:31.107,1:30.560,1:30.267
2025,4,Bahrain Grand Prix,bahrain,2025-04-13,max_verstappen,red_bull,7,1:31.303,1:31.019,1:30.423
2025,4,Bahrain Grand Prix,bahrain,2025-04-13,sainz,williams,8,1:31.591,1:30.844,1:30.680
2025,4,Bahrain Grand Prix,bahrain,2025-04-13,hamilton,ferrari,9,1:31.219,1:31.009,1:30.772
2025,4,Bahrain Grand Prix,bahrain,2025-04-13,tsunoda,red_bull,10,1:31.751,1:31.228,1:31.303
2025,4,Bahrain Grand Prix,bahrain,2025-04-13,doohan,alpine,11,1:31.414,1:31.245,
2025,4,Bahrain Grand Prix,bahrain,2025-04-13,hadjar,rb,12,1:31.591,1:31.271,
2025,4,Bahrain Grand Prix,bahrain,2025-04-13,alonso,aston_martin,13,1:31.634,1:31.886,
2025,4,Bahrain Grand Prix,bahrain,2025-04-13,ocon,haas,14,1:31.594,,
2025,4,Bahrain Grand Prix,bahrain,2025-04-13,albon,williams,15,1:32.040,,
2025,4,Bahrain Grand Prix,bahrain,2025-04-13,hulkenberg,sauber,16,1:32.067,,
2025,4,Bahrain Grand Prix,bahrain,2025-04-13,lawson,rb,17,1:32.165,,
2025,4,Bahrain Grand Prix,bahrain,2025-04-13,bortoleto,sauber,18,1:32.186,,
2025,4,Bahrain Grand Prix,bahrain,2025-04-13,stroll,aston_martin,19,1:32.283,,
2025,4,Bahrain Grand Prix,bahrain,2025-04-13,bearman,haas,20,1:32.373,,
2025,6,Miami Grand Prix,miami,2025-05-04,max_verstappen,red_bull,1,1:26.870,1:26.643,1:26.204
2025,6,Miami Grand Prix,miami,2025-05-04,norris,mclaren,2,1:26.955,1:26.499,1:26.269
2025,6,Miami Grand Prix,miami,2025-05-04,antonelli,mercedes,3,1:27.077,1:26.606,1:26.271
2025,6,Miami Grand Prix,miami,2025-05-04,piastri,mclaren,4,1:27.006,1:26.269,1:26.375
2025,6,Miami Grand Prix,miami,2025-05-04,russell,mercedes,5,1:27.014,1:26.575,1:26.385
2025,6,Miami Grand Prix,miami,2025-05-04,sainz,williams,6,1:27.098,1:26.847,1:26.569
2025,6,Miami Grand Prix,miami,2025-05-04,albon,williams,7,1:27.042,1:26.855,1:26.682
2025,6,Miami Grand Prix,miami,2025-05-04,leclerc,ferrari,8,1:27.417,1:26.948,1:26.754
2025,6,Miami Grand Prix,miami,2025-05-04,ocon,haas,9,1:27.450,1:26.967,1:26.824
2025,6,Miami Grand Prix,miami,2025-05-04,tsunoda,red_bull,10,1:27.298,1:26.959,1:26.943
2025,6,Miami Grand Prix,miami,2025-05-04,hadjar,rb,11,1:27.301,1:26.987,
2025,6,Miami Grand Prix,miami,2025-05-04,hamilton,ferrari,12,1:27.279,1:27.006,
2025,6,Miami Grand Prix,miami,2025-05-04,bortoleto,sauber,13,1:27.343,1:27.151,
2025,6,Miami Grand Prix,miami,2025-05-04,doohan,alpine,14,1:27.422,1:27.186,
2025,6,Miami Grand Prix,miami,2025-05-04,lawson,rb,15,1:27.444,1:27.363,
2025,6,Miami Grand Prix,miami,2025-05-04,hulkenberg,sauber,16,1:27.473,,
2025,6,Miami Grand Prix,miami,2025-05-04,alonso,aston_martin,17,1:27.604,,
2025,6,Miami Grand Prix,miami,2025-05-04,gasly,alpine,18,1:27.710,,
2025,6,Miami Grand Prix,miami,2025-05-04,stroll,aston_martin,19,1:27.830,,
2025,6,Miami Grand Prix,miami,2025-05-04,bearman,haas,20,1:27.999,,
2025,9,Spanish Grand Prix,catalunya,2025-06-01,piastri,mclaren,1,1:12.551,1:11.998,1:11.546
2025,9,Spanish Grand Prix,catalunya,2025-06-01,norris,mclaren,2,1:12.799,1:12.056,1:11.755
2025,9,Spanish Grand Prix,catalunya,2025-06-01,max_verstappen,red_bull,3,1:12.798,1:12.358,1:11.848
2025,9,Spanish Grand Prix,catalunya,2025-06-01,russell,mercedes,4,1:12.806,1:12.407,1:11.848
2025,9,Spanish Grand Prix,catalunya,2025-06-01,hamilton,ferrari,5,1:13.058,1:12.447,1:12.045
2025,9,Spanish Grand Prix,catalunya,2025-06-01,antonelli,mercedes,6,1:12.815,1:12.585,1:12.111
2025,9,Spanish Grand Prix,catalunya,2025-06-01,leclerc,ferrari,7,1:13.014,1:12.495,1:12.131
2025,9,Spanish Grand Prix,catalunya,2025-06-01,gasly,alpine,8,1:13.081,1:12.611,1:12.199
2025,9,Spanish Grand Prix,catalunya,2025-06-01,hadjar,rb,9,1:13.139,1:12.461,1:12.252
2025,9,Spanish Grand Prix,catalunya,2025-06-01,alonso,aston_martin,10,1:13.102,1:12.523,1:12.284
2025,9,Spanish Grand Prix,catalunya,2025-06-01,albon,williams,11,1:13.044,1:12.641,
2025,9,Spanish Grand Prix,catalunya,2025-06-01,bortoleto,sauber,12,1:13.045,1:12.756,
2025,9,Spanish Grand Prix,catalunya,2025-06-01,lawson,rb,13,1:13.039,1:12.763,
2025,9,Spanish Grand Prix,catalunya,2025-06-01,stroll,aston_martin,14,1:13.038,1:13.058,
2025,9,Spanish Grand Prix,catalunya,2025-06-01,bearman,haas,15,1:13.074,1:13.315,
2025,9,Spanish Grand Prix,catalunya,2025-06-01,hulkenberg,sauber,16,1:13.190,,
2025,9,Spanish Grand Prix,catalunya,2025-06-01,ocon,haas,17,1:13.201,,
2025,9,Spanish Grand Prix,catalunya,2025-06-01,sainz,williams,18,1:13.203,,
2025,9,Spanish Grand Prix,catalunya,2025-06-01,colapinto,alpine,19,1:13.334,,
2025,9,Spanish Grand Prix,catalunya,2025-06-01,tsunoda,red_bull,20,1:13.385,,
2025,11,Austrian Grand Prix,red_bull_ring,2025-06-29,norris,mclaren,1,1:04.672,1:04.410,1:03.971
2025,11,Austrian Grand Prix,red_bull_ring,2025-06-29,leclerc,ferrari,2,1:05.197,1:04.734,1:04.492
2025,11,Austrian Grand Prix,red_bull_ring,2025-06-29,piastri,mclaren,3,1:04.966,1:04.556,1:04.554
2025,11,Austrian Grand Prix,red_bull_ring,2025-06-29,hamilton,ferrari,4,1:05.115,1:04.896,1:04.582
2025,11,Austrian Grand Prix,red_bull_ring,2025-06-29,russell,mercedes,5,1:05.189,1:04.860,1:04.763
2025,11,Austrian Grand Prix,red_bull_ring,2025-06-29,lawson,rb,6,1:05.017,1:05.041,1:04.926
2025,11,Austrian Grand Prix,red_bull_ring,2025-06-29,max_verstappen,red_bull,7,1:05.106,1:04.836,1:04.929
2025,11,Austrian Grand Prix,red_bull_ring,2025-06-29,bortoleto,sauber,8,1:05.123,1:04.846,1:05.132
2025,11,Austrian Grand Prix,red_bull_ring,2025-06-29,antonelli,mercedes,9,1:05.178,1:05.052,1:05.276
